0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	0.496094	
0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	0.492188	
0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	0.488281	
0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	0.484375	
0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	0.480469	
0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	0.476562	
0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	0.472656	
0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	0.46875	
0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	0.464844	
